Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
09:46:37     1779.1 3448.5 1871.4 628.6 1408.6 756.6 1521.9 3903.6 662.6 3390.6 15806.7 1555.0 
09:46:39     1770.3 3446.4 1861.8 644.7 1408.8 747.7 1521.4 3902.3 656.4 3396.4 15807.4 1548.9 
09:46:41     1776.6 3445.6 1879.3 634.3 1409.3 755.7 1517.6 3902.9 662.6 3395.9 15807.8 1561.7 
09:46:43     1772.3 3445.3 1876.7 638.6 1409.2 754.5 1517.9 3902.6 645.8 3396.4 15807.8 1550.1 
09:46:45     1775.8 3446.1 1881.3 638.5 1410.6 741.7 1515.8 3901.2 657.4 3391.7 15806.9 1557.8 
09:46:47     1776.6 3447.0 1861.9 638.9 1407.7 748.5 1523.1 3901.9 655.9 3392.4 15805.1 1566.6 
09:46:49     1776.8 3447.8 1867.3 643.1 1410.7 747.0 1509.0 3902.1 651.1 3390.6 15808.4 1550.9 
09:46:51     1779.8 3446.5 1867.0 637.8 1408.7 748.6 1520.3 3903.4 672.7 3392.5 15806.5 1561.9 
09:46:53     1773.9 3447.9 1872.3 634.8 1409.2 747.3 1520.3 3902.9 666.7 3392.0 15808.9 1561.3 
09:46:55     1766.6 3448.1 1859.8 638.8 1409.7 747.2 1515.1 3902.8 650.5 3399.3 15807.2 1563.0 
09:46:57     1778.2 3448.0 1868.8 648.6 1411.0 747.4 1523.2 3902.6 665.5 3400.5 15807.6 1563.5 
09:46:59     1769.4 3448.4 1879.6 629.7 1410.4 745.4 1518.7 3901.6 672.6 3403.3 15808.5 1567.6 
09:47:01     1773.2 3448.8 1872.6 641.9 1410.3 750.3 1520.7 3902.1 655.8 3397.9 15808.7 1549.2 
09:47:03     1780.9 3448.9 1875.4 632.0 1412.7 750.5 1515.4 3901.9 665.2 3385.3 15807.7 1552.1 
09:47:05     1782.6 3450.3 1870.8 644.6 1411.7 748.3 1521.4 3902.5 662.8 3397.3 15807.7 1552.1 
09:47:07     1780.8 3451.9 1863.1 641.5 1411.8 749.4 1515.0 3902.5 656.8 3392.6 15808.5 1559.0 
09:47:09     1788.8 3450.2 1860.8 646.8 1412.3 747.7 1516.7 3904.2 657.3 3392.8 15807.5 1554.7 
09:47:11     1779.7 3450.9 1864.2 645.4 1412.1 751.5 1520.3 3903.9 659.9 3385.3 15808.9 1561.6 
09:47:13     1772.5 3450.2 1859.3 643.4 1411.9 752.7 1517.5 3902.6 661.2 3399.3 15808.4 1561.0 
09:47:15     1776.7 3451.4 1857.7 641.7 1412.1 757.3 1520.3 3902.9 660.5 3391.9 15807.5 1573.5 
09:47:17     1777.6 3451.7 1854.2 648.9 1413.3 738.4 1511.8 3905.4 647.4 3399.7 15808.9 1567.3 
09:47:19     1778.1 3451.8 1869.1 641.6 1413.2 765.1 1519.1 3904.6 652.8 3389.9 15810.1 1557.0 
09:47:21     1780.5 3450.7 1868.7 635.9 1411.9 755.4 1517.2 3903.7 648.5 3394.7 15807.7 1563.5 
09:47:23     1785.1 3452.8 1870.7 647.1 1413.8 734.6 1517.8 3904.3 665.8 3406.6 15807.7 1554.2 
09:47:25     1787.2 3453.2 1851.9 642.1 1414.8 743.0 1523.0 3903.4 671.8 3391.1 15807.3 1555.8 
09:47:28     1780.4 3453.3 1858.5 630.8 1413.8 729.8 1518.2 3904.0 648.9 3395.1 15808.2 1546.0 
09:47:29     1785.6 3451.8 1872.2 636.8 1413.7 752.4 1517.4 3904.9 658.3 3382.9 15808.6 1547.0 
09:47:31     1779.4 3453.4 1872.4 647.1 1414.5 739.1 1518.4 3903.4 663.7 3392.2 15809.0 1543.3 
09:47:33     1782.4 3453.4 1868.3 639.6 1415.3 751.9 1516.1 3904.1 662.1 3398.2 15807.6 1557.6 
09:47:35     1780.8 3453.9 1873.6 637.4 1415.0 760.1 1512.6 3903.8 657.9 3397.8 15807.8 1564.9 
09:47:37     1782.1 3455.1 1847.3 644.0 1414.9 754.2 1519.5 3903.8 662.9 3392.0 15809.3 1554.7 
09:47:39     1771.8 3453.9 1850.8 646.3 1414.5 734.4 1512.7 3903.2 659.7 3386.9 15809.2 1547.9 
09:47:42     1769.8 3454.8 1870.8 647.2 1414.9 757.9 1524.9 3904.2 652.8 3404.2 15807.1 1554.8 
09:47:43     1773.5 3454.9 1868.4 639.9 1415.7 741.1 1512.8 3904.5 673.3 3395.7 15807.3 1553.6 
09:47:45     1777.8 3455.1 1858.6 635.0 1415.3 740.8 1515.8 3903.8 659.1 3390.6 15808.8 1543.8 
09:47:47     1770.2 3455.4 1861.5 642.5 1415.4 748.4 1527.6 3904.3 666.4 3388.9 15807.1 1550.6 
09:47:49     1774.7 3456.2 1875.1 630.3 1415.1 749.3 1513.8 3903.3 668.5 3391.7 15807.2 1546.9 
09:47:51     1778.8 3454.7 1871.8 641.9 1416.2 743.8 1525.3 3902.6 655.9 3391.8 15808.1 1551.7 
09:47:53     1769.3 3456.6 1874.2 640.9 1415.6 757.4 1524.2 3903.5 653.1 3390.1 15807.4 1556.3 
09:47:55     1775.6 3456.5 1855.6 644.5 1415.7 745.4 1514.8 3903.2 646.0 3396.1 15807.8 1541.4 
09:47:57     1771.3 3457.3 1876.5 645.1 1416.2 759.3 1528.8 3903.5 657.8 3394.3 15807.8 1558.6 
09:47:59     1775.0 3456.2 1860.2 649.6 1416.4 760.9 1519.9 3902.5 659.3 3402.7 15808.8 1560.6 
09:48:01     1779.1 3455.7 1878.6 646.4 1417.1 751.6 1523.7 3904.0 663.1 3393.8 15809.1 1558.9 
09:48:03     1776.6 3459.8 1855.8 647.0 1417.4 741.1 1520.8 3904.9 654.4 3395.4 15808.9 1558.5 
09:48:05     1779.3 3458.8 1860.6 643.3 1416.9 758.3 1523.6 3903.8 649.8 3401.3 15809.4 1568.0 
09:48:07     1778.3 3458.6 1879.5 644.8 1416.7 755.5 1514.8 3903.9 663.1 3402.6 15809.5 1560.0 
09:48:09     1779.7 3457.1 1882.8 646.3 1416.4 743.1 1516.7 3905.5 659.3 3394.6 15809.1 1551.0 
09:48:11     1782.1 3457.4 1876.6 638.1 1416.8 745.0 1517.7 3905.4 655.7 3399.2 15808.9 1565.8 
09:48:13     1771.8 3459.4 1872.6 645.1 1417.6 747.6 1522.1 3905.1 657.5 3398.5 15809.4 1558.6 
09:48:15     1785.7 3459.3 1874.3 645.2 1417.9 757.9 1513.3 3905.7 652.6 3396.9 15810.7 1560.8 
09:48:17     1778.6 3462.1 1862.3 639.5 1419.5 753.8 1522.2 3905.3 653.9 3404.9 15810.3 1564.9 
09:48:19     1781.8 3459.4 1876.7 647.7 1418.8 755.7 1518.9 3905.2 655.1 3396.5 15810.0 1552.7 
09:48:21     1786.8 3459.1 1868.3 639.8 1417.8 751.1 1517.7 3905.7 652.1 3405.9 15811.5 1552.6 
09:48:23     1773.4 3461.6 1865.3 650.0 1418.1 753.2 1524.8 3904.8 654.1 3397.7 15810.5 1550.4 
09:48:25     1780.1 3461.3 1880.7 634.5 1417.1 750.4 1528.1 3906.2 652.6 3391.4 15809.5 1551.1 
09:48:27     1782.7 3460.5 1887.2 641.3 1419.5 748.8 1521.2 3906.9 657.5 3389.7 15810.7 1571.8 
09:48:29     1777.2 3460.3 1867.7 638.3 1418.4 734.5 1524.7 3906.2 664.6 3398.3 15811.1 1545.9 
09:48:31     1781.4 3462.5 1882.9 648.9 1419.8 742.2 1515.5 3906.2 670.1 3391.7 15810.2 1563.4 
09:48:33     1786.0 3463.5 1871.6 644.9 1418.6 745.3 1522.0 3904.6 659.0 3389.8 15808.9 1567.6 
09:48:35     1786.1 3461.2 1880.0 641.1 1418.4 738.8 1521.4 3906.8 653.9 3393.3 15811.7 1558.9 
09:48:37     1789.9 3460.3 1873.5 643.6 1419.8 752.7 1520.2 3905.8 664.0 3395.4 15811.2 1566.0 
09:48:39     1778.9 3462.3 1879.2 641.8 1419.3 739.6 1510.7 3905.6 664.2 3397.0 15811.2 1552.8 
09:48:41     1780.2 3461.6 1864.0 648.5 1420.3 750.3 1521.1 3905.4 658.0 3399.8 15811.0 1548.7 
09:48:43     1778.7 3462.8 1884.4 646.8 1420.1 747.1 1525.2 3907.3 653.7 3402.6 15811.0 1554.5 
09:48:45     1790.8 3462.4 1882.4 646.1 1418.8 746.0 1525.0 3906.7 665.4 3396.6 15810.6 1564.2 
09:48:47     1782.1 3462.4 1861.7 643.4 1419.9 756.9 1528.9 3906.8 658.9 3401.3 15811.8 1557.1 
09:48:49     1773.8 3463.1 1869.0 643.9 1420.2 752.0 1525.2 3906.5 652.0 3402.1 15810.9 1563.1 
09:48:51     1787.3 3464.1 1862.1 639.1 1420.3 755.6 1521.8 3906.5 660.8 3403.6 15811.4 1552.5 
09:48:53     1773.0 3463.9 1882.0 642.1 1421.3 753.0 1520.3 3907.6 668.8 3394.4 15812.0 1557.8 
09:48:55     1778.2 3465.3 1875.7 641.8 1421.3 752.0 1529.8 3906.8 651.3 3396.8 15812.5 1563.6 
09:48:57     1790.6 3463.6 1878.0 644.4 1420.1 750.4 1521.1 3907.8 647.0 3393.7 15811.0 1558.3 
09:48:59     1788.2 3463.4 1879.1 644.3 1420.3 746.2 1508.1 3906.6 646.9 3395.5 15810.2 1567.9 
09:49:01     1786.2 3465.5 1882.3 643.4 1421.5 749.6 1520.3 3906.2 649.6 3389.1 15812.1 1558.6 
09:49:03     1783.1 3464.2 1874.5 649.8 1420.0 741.4 1521.0 3906.4 660.0 3391.1 15812.0 1559.4 
09:49:05     1778.0 3462.6 1864.0 645.1 1420.0 758.1 1526.3 3906.4 659.8 3398.6 15810.3 1556.0 
09:49:07     1778.9 3468.4 1867.8 637.9 1420.8 755.8 1520.4 3907.5 660.7 3396.7 15810.3 1571.5 
09:49:09     1772.4 3464.9 1867.6 642.1 1421.4 748.2 1526.5 3906.4 662.8 3398.4 15811.4 1556.5 
09:49:11     1779.8 3464.2 1869.1 637.9 1420.6 748.1 1526.5 3905.8 649.7 3394.6 15810.0 1564.4 
09:49:14     1782.2 3463.5 1862.9 641.9 1420.1 746.0 1522.2 3907.3 668.2 3395.8 15811.9 1553.2 
09:49:15     1775.8 3462.2 1869.6 641.2 1421.3 743.8 1522.7 3907.4 663.4 3392.3 15809.7 1559.8 
09:49:17     1782.7 3462.7 1874.8 644.8 1420.3 767.1 1520.0 3907.4 653.0 3391.6 15811.5 1560.6 
09:49:19     1776.8 3463.3 1876.8 639.9 1420.2 750.5 1519.4 3907.1 653.2 3394.8 15811.1 1546.5 
09:49:21     1785.8 3465.4 1873.9 636.7 1421.8 744.4 1521.1 3906.1 657.0 3387.1 15811.3 1559.0 
09:49:23     1776.8 3465.0 1867.0 633.4 1420.6 746.9 1521.9 3907.7 651.0 3390.1 15810.6 1558.8 
09:49:25     1783.3 3464.8 1873.7 634.0 1422.1 756.9 1519.3 3906.4 651.1 3389.5 15812.5 1558.6 
09:49:27     1790.4 3465.1 1882.8 633.4 1420.7 743.5 1516.5 3907.3 653.5 3388.9 15813.7 1551.3 
09:49:29     1780.6 3465.8 1883.2 641.5 1422.1 745.1 1529.7 3906.2 669.4 3392.1 15811.3 1549.9 
09:49:31     1788.0 3466.4 1870.5 648.9 1422.1 751.4 1522.4 3907.0 664.6 3396.6 15811.8 1570.0 
09:49:34     1790.9 3467.0 1871.7 645.3 1423.2 749.7 1526.0 3907.7 674.0 3396.3 15813.5 1555.5 
09:49:35     1791.4 3465.7 1879.6 650.8 1422.7 757.9 1513.5 3907.5 660.1 3396.3 15814.4 1539.1 
09:49:37     1782.8 3466.8 1873.9 646.6 1424.1 750.6 1529.4 3906.6 654.8 3385.4 15812.3 1542.4 
09:49:39     1791.3 3466.2 1874.3 633.9 1422.6 734.6 1516.7 3907.8 667.3 3400.8 15814.1 1560.8 
09:49:41     1775.2 3468.3 1881.8 649.6 1422.8 746.7 1521.9 3907.2 653.4 3396.8 15813.5 1557.2 
09:49:43     1791.4 3469.1 1874.6 640.8 1423.0 751.1 1515.3 3906.8 669.5 3392.2 15814.0 1560.0 
09:49:45     1785.9 3469.6 1878.9 644.0 1424.3 748.2 1524.5 3907.9 662.4 3407.2 15814.7 1556.9 
09:49:47     1786.0 3467.8 1878.7 641.5 1424.5 755.6 1523.6 3909.3 648.6 3393.4 15814.3 1560.1 
09:49:49     1771.1 3468.2 1869.8 650.6 1424.1 757.4 1514.8 3908.3 653.6 3408.8 15813.0 1568.4 
09:49:52     1782.3 3468.5 1890.0 652.6 1424.4 753.9 1519.3 3908.3 668.4 3398.1 15815.2 1569.5 
09:49:53     1781.5 3469.5 1864.1 651.5 1424.8 752.1 1517.9 3907.6 646.1 3401.3 15815.2 1555.3 
09:49:55     1776.8 3469.8 1873.9 665.8 1424.5 745.4 1513.0 3908.3 655.7 3397.7 15814.3 1556.8 
09:49:57     1789.7 3471.0 1876.2 644.4 1424.5 741.7 1524.6 3908.0 651.5 3394.2 15815.0 1570.3 
09:49:59     1790.0 3469.1 1871.7 637.5 1425.2 746.9 1519.7 3907.7 660.7 3401.2 15812.8 1559.6 
09:50:01     1783.8 3471.9 1874.6 640.8 1424.5 750.0 1510.4 3908.2 656.5 3384.5 15814.3 1563.2 
09:50:03     1784.4 3470.5 1875.0 642.4 1424.5 744.1 1519.1 3908.9 662.6 3390.5 15813.3 1564.3 
09:50:05     1792.1 3469.3 1879.0 652.3 1426.0 743.0 1526.4 3909.0 660.5 3397.3 15815.1 1556.1 
09:50:07     1787.8 3468.8 1876.0 645.9 1425.2 748.3 1525.7 3908.8 670.6 3388.4 15815.4 1555.1 
09:50:09     1794.6 3472.3 1877.6 644.0 1425.8 750.9 1505.5 3907.0 649.4 3396.4 15813.0 1557.2 
09:50:11     1785.7 3473.3 1877.1 640.4 1426.4 753.9 1521.8 3908.7 667.4 3397.2 15815.1 1552.5 
09:50:13     1783.8 3473.1 1880.7 646.3 1426.6 752.1 1527.6 3908.4 661.5 3398.3 15813.0 1561.3 
09:50:15     1789.0 3471.2 1888.7 645.5 1426.1 757.0 1521.2 3908.4 672.6 3392.9 15814.4 1556.1 
09:50:17     1780.0 3470.6 1868.1 650.3 1426.6 746.5 1519.5 3908.8 664.1 3396.2 15814.4 1559.5 
09:50:19     1781.3 3471.9 1864.8 655.0 1426.3 744.5 1518.9 3908.8 651.9 3392.3 15814.7 1556.2 
09:50:21     1782.1 3472.9 1869.7 647.9 1425.9 737.3 1510.5 3909.2 663.4 3386.7 15814.9 1561.5 
09:50:23     1788.9 3473.2 1879.2 646.6 1425.1 748.8 1517.2 3909.4 653.8 3386.8 15815.9 1556.4 
09:50:25     1786.6 3471.6 1879.0 648.7 1427.4 735.9 1517.5 3908.1 657.9 3402.5 15815.7 1563.5 
09:50:27     1782.8 3471.3 1875.5 644.2 1426.2 753.7 1506.3 3908.3 645.6 3398.7 15816.2 1556.3 
09:50:29     1779.5 3472.4 1874.2 635.2 1426.0 744.4 1524.9 3908.1 657.4 3389.5 15811.8 1560.5 
09:50:31     1779.7 3472.5 1864.7 644.6 1427.2 755.0 1523.7 3907.8 650.0 3397.6 15813.0 1562.4 
09:50:33     1785.5 3472.3 1865.7 646.8 1426.0 752.0 1517.8 3907.7 664.0 3390.9 15813.8 1568.1 
09:50:35     1774.6 3469.8 1876.1 644.2 1424.6 749.8 1526.4 3907.3 666.7 3388.3 15813.7 1551.6 
09:50:37     1781.8 3471.6 1863.9 644.3 1425.1 749.4 1519.2 3906.7 650.9 3395.9 15812.9 1566.3 
09:50:39     1776.7 3471.6 1871.0 641.7 1424.1 748.2 1520.5 3907.0 666.9 3398.9 15813.4 1572.7 
09:50:41     1779.5 3471.0 1871.0 639.2 1425.4 758.6 1512.6 3907.4 661.8 3390.1 15813.3 1563.1 
09:50:43     1783.5 3469.8 1872.2 643.3 1426.1 732.4 1530.4 3907.1 651.3 3404.6 15813.9 1562.0 
09:50:45     1775.8 3470.6 1872.5 636.6 1426.3 751.2 1510.3 3906.4 649.4 3396.3 15815.3 1552.3 
09:50:47     1776.7 3486.1 1861.0 630.4 1433.8 756.6 1530.1 3910.4 653.5 3394.2 15814.4 1568.8 
09:50:49     1772.3 3508.7 1883.4 635.9 1448.7 745.6 1517.0 3915.6 657.6 3398.6 15822.8 1567.8 
09:50:51     1750.4 3545.1 1853.0 645.2 1469.6 729.0 1511.1 3924.4 654.1 3398.7 15829.8 1556.7 
09:50:53     1743.7 3648.9 1832.2 655.9 1533.0 738.5 1506.7 3946.4 643.3 3397.6 15850.6 1550.7 
09:50:55     1719.1 3682.6 1820.3 652.8 1552.2 723.8 1520.3 3951.9 633.8 3393.6 15855.5 1557.0 
09:50:57     1685.2 3877.9 1758.8 661.9 1667.3 732.5 1510.6 3986.1 624.8 3395.2 15887.9 1548.7 
09:50:59     1680.3 3889.8 1756.7 662.4 1676.5 718.3 1505.3 3988.1 629.9 3404.9 15889.0 1554.8 
09:51:01     1632.3 4100.3 1682.0 673.4 1797.6 693.0 1504.0 4019.8 610.0 3406.7 15920.2 1549.1 
09:51:03     1622.4 4120.8 1680.5 669.5 1811.4 696.2 1516.7 4024.2 598.0 3399.3 15920.9 1543.7 
09:51:05     1601.7 4223.0 1650.2 690.0 1871.4 698.3 1506.2 4036.9 590.6 3398.8 15930.5 1533.0 
09:51:07     1602.5 4229.6 1639.3 684.2 1876.0 693.5 1500.9 4039.4 599.4 3393.8 15931.5 1529.2 
09:51:09     1614.2 4198.6 1652.8 693.0 1860.1 695.3 1501.2 4035.7 602.1 3404.8 15930.4 1536.0 
09:51:11     1617.3 4122.4 1668.3 674.0 1814.1 689.6 1507.6 4024.5 601.9 3403.3 15926.7 1530.4 
09:51:13     1625.8 4058.3 1672.3 673.2 1775.0 700.8 1501.2 4016.3 596.5 3403.7 15918.1 1542.8 
09:51:15     1646.2 3905.4 1716.1 663.0 1683.5 713.5 1511.0 3994.7 624.9 3397.9 15897.6 1550.1 
09:51:17     1654.6 3869.7 1723.7 652.1 1664.3 718.2 1505.4 3989.6 621.6 3403.0 15893.7 1544.7 
09:51:19     1658.7 3712.4 1749.5 636.6 1570.8 706.4 1510.1 3963.6 627.6 3401.7 15870.4 1563.9 
09:51:21     1674.6 3699.3 1751.4 640.3 1562.6 712.3 1511.5 3961.2 636.8 3396.7 15867.1 1552.8 
09:51:23     1678.5 3585.9 1761.3 633.6 1494.8 708.4 1510.6 3939.6 637.5 3400.0 15847.9 1559.7 
09:51:25     1691.3 3563.4 1785.6 627.6 1479.0 719.7 1520.0 3935.6 644.3 3395.1 15842.7 1559.0 
09:51:27     1701.2 3501.7 1768.9 627.8 1441.9 720.6 1515.8 3923.1 639.9 3398.2 15830.4 1560.2 
09:51:29     1710.6 3472.9 1792.8 613.9 1424.7 733.5 1525.3 3915.0 650.5 3391.3 15825.6 1539.0 
09:51:31     1713.8 3448.8 1801.9 614.7 1409.7 728.4 1518.3 3909.0 661.6 3397.7 15819.1 1563.3 
09:51:33     1715.3 3426.4 1818.9 621.5 1397.1 731.9 1517.8 3904.4 659.1 3399.9 15811.5 1555.0 
09:51:35     1727.1 3419.7 1804.7 631.3 1392.8 713.3 1512.9 3901.9 665.6 3398.3 15811.7 1577.9 
09:51:37     1738.5 3407.1 1830.5 625.7 1383.6 741.6 1525.3 3899.2 658.3 3402.3 15809.0 1557.3 
09:51:39     1732.4 3404.0 1795.5 623.8 1383.8 738.6 1504.9 3898.9 660.3 3394.9 15807.8 1572.5 
09:51:41     1732.8 3399.3 1818.7 623.8 1380.3 740.4 1518.7 3895.0 663.2 3394.3 15806.6 1561.9 
09:51:43     1733.9 3400.7 1811.1 620.7 1379.4 746.8 1512.6 3895.3 651.5 3400.8 15807.1 1562.5 
09:51:45     1745.2 3397.4 1827.3 624.5 1378.6 739.1 1520.0 3896.3 660.5 3396.6 15805.0 1550.8 
09:51:47     1757.5 3398.6 1821.3 624.0 1379.9 735.3 1524.0 3894.0 659.0 3394.3 15805.2 1550.0 
09:51:49     1755.8 3399.7 1832.9 621.0 1380.5 737.0 1526.8 3895.7 665.7 3392.4 15806.7 1566.0 
09:51:52     1753.9 3402.1 1837.6 620.2 1382.5 729.1 1525.4 3894.0 663.4 3388.2 15805.2 1567.7 
09:51:53     1753.4 3405.8 1845.7 618.4 1382.3 723.6 1515.3 3895.1 660.6 3392.6 15804.8 1563.7 
09:51:55     1755.9 3405.3 1845.1 633.1 1385.1 745.3 1523.4 3894.9 671.6 3400.2 15806.2 1568.1 
09:51:57     1759.5 3406.9 1848.9 621.1 1384.1 746.4 1526.4 3894.8 664.4 3394.6 15806.0 1558.1 
09:51:59     1758.3 3410.7 1854.8 633.5 1388.2 756.6 1519.2 3896.9 664.4 3392.4 15804.7 1567.6 
09:52:01     1761.1 3412.2 1838.3 623.7 1387.2 741.9 1514.8 3895.3 659.1 3400.9 15805.4 1559.1 
09:52:03     1761.4 3418.3 1845.4 631.5 1392.8 739.4 1520.4 3897.6 670.0 3388.4 15805.6 1552.2 
09:52:05     1765.3 3419.7 1844.5 631.0 1391.7 747.1 1524.4 3897.2 661.1 3390.5 15805.2 1562.0 
09:52:07     1777.6 3425.6 1853.7 637.0 1395.3 753.5 1517.0 3897.8 657.1 3399.3 15805.9 1561.9 
09:52:09     1761.8 3426.4 1859.2 637.0 1397.7 744.6 1531.0 3899.2 656.4 3398.9 15807.0 1552.1 
09:52:11     1770.4 3432.2 1857.9 629.7 1400.7 746.8 1515.0 3899.1 654.8 3391.4 15808.4 1568.1 
09:52:13     1773.5 3434.9 1859.7 641.7 1402.7 760.0 1523.3 3900.9 654.3 3383.4 15809.6 1547.0 
09:52:15     1775.4 3436.7 1866.5 642.9 1404.2 741.6 1507.1 3900.8 655.3 3396.6 15810.6 1559.7 
09:52:17     1775.7 3440.8 1874.1 642.4 1407.4 750.8 1525.1 3902.8 657.3 3397.1 15811.6 1551.1 
09:52:19     1782.0 3442.8 1870.8 636.7 1406.8 742.9 1518.3 3903.3 670.0 3390.8 15813.5 1561.8 
09:52:21     1778.5 3446.9 1869.3 644.5 1411.2 756.9 1522.2 3902.7 664.0 3392.6 15813.3 1560.4 
09:52:23     1787.4 3447.1 1873.6 645.5 1411.1 753.7 1519.7 3903.6 656.0 3388.8 15811.6 1556.4 
09:52:25     1776.9 3449.8 1880.6 629.4 1412.9 739.1 1514.5 3903.9 641.0 3398.8 15814.8 1567.1 
09:52:27     1778.5 3452.1 1873.3 635.6 1413.3 756.2 1527.2 3904.2 663.5 3398.7 15814.5 1560.5 
09:52:29     1783.8 3454.0 1876.1 647.4 1416.5 758.4 1525.2 3904.0 657.5 3399.6 15813.5 1557.3 
09:52:31     1786.5 3456.3 1871.4 640.3 1416.9 742.5 1521.3 3904.7 649.6 3403.9 15814.8 1560.6 
09:52:33     1787.0 3456.8 1887.1 639.8 1417.5 750.5 1516.2 3905.8 661.6 3390.3 15816.0 1547.2 
09:52:35     1788.4 3460.2 1878.1 636.5 1419.1 754.0 1524.8 3905.8 669.1 3397.2 15817.4 1549.5 
09:52:37     1786.1 3461.0 1885.1 642.1 1419.4 742.6 1519.5 3905.5 656.0 3400.2 15816.5 1558.7 
09:52:39     1788.7 3464.6 1886.9 655.1 1421.7 761.9 1527.5 3905.6 663.1 3397.7 15817.0 1565.1 
09:52:41     1781.8 3465.2 1869.8 645.9 1421.7 750.2 1513.4 3905.8 660.5 3403.2 15815.1 1565.3 
09:52:43     1788.7 3467.2 1886.1 635.6 1423.5 736.5 1526.7 3905.9 652.6 3401.0 15817.0 1563.7 
09:52:45     1781.0 3469.4 1879.0 639.2 1424.9 748.1 1515.5 3907.9 659.4 3397.2 15817.5 1552.4 
09:52:47     1798.1 3470.3 1898.1 639.6 1425.6 742.6 1517.0 3907.4 657.4 3396.9 15817.6 1547.8 
09:52:49     1795.4 3470.6 1883.3 647.0 1426.9 748.3 1507.3 3907.3 640.8 3392.8 15816.5 1559.5 
09:52:51     1789.8 3472.5 1888.6 641.4 1428.4 758.0 1520.0 3909.2 649.9 3396.7 15819.8 1548.2 
09:52:53     1781.5 3472.4 1874.9 648.5 1427.3 747.7 1514.7 3908.6 658.2 3395.2 15819.9 1547.7 
09:52:55     1780.5 3474.1 1884.3 645.1 1428.8 748.8 1523.3 3909.6 655.1 3400.8 15819.8 1559.5 
09:52:57     1795.8 3475.8 1885.6 650.2 1430.8 754.6 1525.7 3908.2 669.0 3411.3 15819.2 1555.4 
09:52:59     1794.3 3476.1 1875.9 655.8 1430.2 754.1 1515.4 3910.1 652.6 3400.6 15820.9 1550.8 
09:53:01     1790.7 3477.4 1884.7 642.7 1430.9 746.1 1524.7 3910.5 673.4 3399.6 15821.5 1554.0 
09:53:03     1788.9 3476.6 1884.8 650.9 1431.1 750.5 1520.4 3909.2 643.3 3388.3 15818.6 1549.8 
09:53:05     1794.9 3478.1 1863.2 644.8 1432.1 750.2 1519.5 3908.9 664.2 3392.1 15820.3 1563.1 
09:53:07     1788.1 3479.5 1878.0 641.1 1432.0 744.4 1530.3 3909.3 652.4 3389.8 15820.4 1570.2 
09:53:09     1795.3 3480.9 1890.8 648.4 1433.4 752.6 1527.7 3909.7 656.8 3398.2 15820.1 1565.8 
09:53:11     1784.7 3480.2 1887.8 650.6 1433.1 744.2 1511.8 3910.5 638.9 3394.2 15820.9 1562.5 
09:53:13     1789.6 3481.3 1878.3 657.4 1433.4 755.5 1521.8 3910.4 650.0 3394.7 15822.2 1559.6 
09:53:15     1790.9 3481.4 1896.3 649.8 1435.2 749.3 1519.8 3910.0 668.3 3402.6 15822.8 1567.9 
09:53:17     1792.3 3485.5 1885.1 650.8 1435.7 752.8 1521.9 3910.6 647.0 3385.5 15819.0 1568.1 
09:53:19     1788.2 3483.2 1895.0 650.0 1435.3 748.0 1516.9 3910.6 662.7 3391.9 15821.0 1549.8 
09:53:21     1788.9 3482.9 1888.3 642.4 1435.2 748.8 1517.2 3911.6 669.8 3391.8 15820.9 1554.0 
09:53:23     1775.9 3485.3 1882.7 643.6 1434.4 728.2 1518.3 3908.9 658.5 3394.2 15819.7 1560.1 
09:53:25     1785.2 3486.1 1878.6 651.6 1436.8 741.6 1515.8 3910.3 658.3 3388.1 15818.9 1559.0 
09:53:27     1790.1 3485.7 1871.8 644.6 1435.8 745.7 1515.4 3910.2 656.1 3391.8 15820.3 1566.0 
09:53:29     1785.8 3486.6 1879.0 639.5 1436.8 751.0 1509.2 3910.2 652.7 3396.3 15820.2 1562.7 
09:53:31     1780.9 3486.3 1879.7 644.3 1436.6 747.5 1518.4 3909.4 661.9 3397.1 15821.1 1560.9 
09:53:33     1794.3 3488.7 1876.4 650.4 1438.8 750.1 1524.0 3910.8 656.0 3404.3 15818.7 1561.8 
09:53:35     1792.2 3489.1 1880.4 643.1 1438.4 752.7 1520.6 3911.0 659.6 3395.7 15820.0 1565.6 
09:53:37     1786.3 3487.3 1887.9 649.9 1437.7 752.8 1524.0 3910.9 649.0 3396.0 15820.1 1565.0 
09:53:39     1792.5 3489.0 1891.2 654.9 1439.1 738.7 1514.8 3911.8 664.6 3397.9 15822.7 1551.5 
09:53:41     1782.8 3489.2 1879.3 658.2 1439.4 754.5 1521.3 3910.6 663.3 3402.3 15821.8 1558.8 
09:53:43     1788.4 3490.2 1884.3 646.0 1439.5 744.6 1522.6 3912.1 660.3 3397.8 15823.1 1565.0 
09:53:45     1789.6 3493.1 1887.1 645.3 1439.6 746.5 1520.1 3911.4 660.2 3391.6 15822.1 1560.5 
09:53:47     1792.5 3490.2 1901.9 645.4 1440.0 748.3 1517.6 3911.4 673.9 3384.2 15822.4 1556.0 
