Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
08:59:20     3631.6 3738.8 2202.3 3624.4 1444.3 949.0 4737.3 4979.2 1098.1 6390.4 14408.4 1879.4 
08:59:22     3675.5 3740.5 2214.3 3635.7 1444.8 959.5 4724.6 4976.1 1085.4 6362.9 14410.5 1872.2 
08:59:24     3691.4 3736.2 2222.4 3632.9 1442.5 959.0 4721.1 4966.6 1088.2 6367.4 14372.4 1845.0 
08:59:26     3670.7 3738.1 2202.1 3620.0 1443.2 956.7 4731.2 4967.5 1087.1 6387.8 14376.1 1849.4 
08:59:28     3640.3 3742.4 2236.4 3638.2 1446.8 958.1 4756.2 4980.3 1091.3 6372.5 14410.4 1883.9 
08:59:30     3672.3 3743.4 2249.6 3624.8 1447.0 968.5 4733.3 4977.6 1080.1 6399.5 14410.4 1864.0 
08:59:32     3677.3 3743.2 2221.4 3624.9 1447.1 955.8 4732.6 4979.0 1111.7 6418.6 14411.3 1874.7 
08:59:34     3669.6 3741.2 2243.1 3635.8 1444.9 955.5 4724.8 4967.4 1081.3 6376.3 14375.5 1872.8 
08:59:36     3654.3 3740.4 2242.8 3630.3 1444.6 946.4 4726.2 4966.8 1081.8 6388.4 14375.8 1851.8 
08:59:38     3660.9 3745.1 2254.3 3649.8 1449.6 952.7 4751.6 4977.4 1086.3 6369.2 14412.8 1868.6 
08:59:40     3672.1 3744.6 2225.6 3610.7 1449.1 960.3 4742.1 4980.6 1079.8 6393.8 14411.5 1859.5 
08:59:42     3617.9 3740.3 2239.9 3630.8 1444.3 956.6 4696.4 4965.6 1090.8 6376.9 14375.5 1853.3 
08:59:44     3636.2 3743.6 2201.8 3614.5 1445.3 940.5 4743.5 4967.7 1105.1 6379.3 14374.4 1844.0 
08:59:46     3660.8 3742.0 2203.3 3624.5 1444.3 933.0 4730.3 4965.3 1090.8 6367.3 14374.6 1871.7 
08:59:48     3636.1 3745.4 2192.6 3624.4 1451.2 946.5 4732.4 4978.9 1070.5 6378.8 14409.8 1871.5 
08:59:50     3626.0 3744.8 2197.3 3634.0 1449.0 944.8 4737.4 4977.4 1089.1 6364.1 14404.7 1858.8 
08:59:52     3633.6 3744.8 2204.5 3586.8 1445.8 930.8 4723.7 4965.3 1084.2 6373.3 14373.0 1864.1 
08:59:54     3687.7 3743.7 2208.8 3633.2 1445.5 938.8 4727.1 4964.7 1086.8 6374.2 14371.8 1856.8 
08:59:56     3647.4 3747.5 2218.2 3659.6 1451.3 955.2 4726.0 4979.2 1062.1 6407.3 14410.0 1878.0 
08:59:58     3641.2 3746.8 2211.5 3644.1 1450.6 947.4 4760.5 4978.4 1092.2 6380.0 14408.7 1868.3 
09:00:00     3651.1 3748.8 2214.4 3635.8 1450.3 968.5 4748.7 4978.9 1081.7 6388.0 14408.6 1866.0 
09:00:02     3640.4 3744.6 2189.0 3591.8 1447.0 952.8 4701.7 4965.1 1079.0 6374.5 14374.3 1865.6 
09:00:04     3675.0 3744.2 2207.3 3639.2 1445.2 948.6 4728.1 4968.2 1092.8 6350.9 14374.8 1858.3 
09:00:06     3683.0 3748.7 2216.1 3637.3 1451.2 965.4 4718.6 4979.5 1108.8 6386.8 14410.5 1873.0 
09:00:08     3629.8 3747.0 2214.9 3630.7 1450.0 943.8 4716.3 4978.2 1092.2 6395.7 14410.7 1881.1 
09:00:10     3654.8 3744.9 2220.7 3608.2 1446.1 957.6 4735.7 4967.4 1075.2 6364.5 14371.4 1871.2 
09:00:12     3655.9 3743.2 2219.1 3623.9 1447.2 948.7 4724.3 4968.6 1081.2 6347.7 14374.7 1869.5 
09:00:14     3665.7 3747.4 2199.6 3641.3 1451.0 952.5 4723.3 4979.0 1084.4 6398.5 14410.7 1873.8 
09:00:16     3686.0 3747.1 2194.6 3618.3 1450.0 959.9 4736.1 4978.6 1089.0 6387.0 14410.9 1862.0 
09:00:18     3670.6 3746.5 2208.4 3630.9 1449.5 967.5 4742.1 4980.5 1079.5 6389.2 14411.1 1870.3 
09:00:20     3669.3 3744.4 2209.2 3603.2 1446.8 935.0 4750.9 4968.7 1077.0 6383.4 14375.4 1855.5 
09:00:22     3620.0 3744.0 2212.0 3617.1 1446.6 941.5 4730.3 4966.3 1095.8 6373.3 14372.9 1866.3 
09:00:24     3674.8 3748.5 2221.5 3640.2 1450.1 964.4 4735.2 4980.4 1089.9 6399.7 14412.2 1860.3 
09:00:26     3709.6 3746.5 2208.6 3630.4 1449.9 945.5 4743.0 4980.1 1094.7 6405.3 14411.0 1894.8 
09:00:28     3680.2 3743.8 2231.4 3634.1 1445.8 956.6 4746.9 4966.8 1074.3 6359.6 14375.8 1874.2 
09:00:30     3634.8 3742.8 2195.5 3580.0 1445.0 973.7 4717.6 4965.6 1073.4 6387.1 14376.8 1861.4 
09:00:32     3693.1 3748.8 2234.8 3600.1 1450.0 953.0 4716.0 4978.8 1093.4 6418.1 14412.3 1884.9 
09:00:34     3681.1 3747.6 2197.7 3645.8 1450.3 963.0 4719.9 4978.7 1078.0 6381.7 14412.8 1858.3 
09:00:36     3701.9 3745.7 2246.0 3602.5 1449.8 972.8 4758.9 4977.8 1094.6 6408.7 14409.9 1876.7 
09:00:38     3691.8 3742.1 2204.3 3600.1 1445.4 936.3 4740.3 4966.1 1084.2 6376.6 14375.2 1863.9 
09:00:40     3661.5 3743.0 2219.8 3641.7 1444.4 938.1 4726.4 4967.1 1069.4 6367.2 14375.7 1867.3 
09:00:42     3669.2 3745.9 2200.3 3654.9 1448.9 966.6 4766.1 4980.2 1081.4 6403.5 14411.1 1852.5 
09:00:44     3673.3 3745.7 2198.3 3610.1 1448.7 942.5 4745.3 4980.9 1081.9 6396.6 14412.9 1860.8 
09:00:46     3662.3 3744.7 2205.6 3627.2 1447.2 954.5 4730.0 4967.3 1094.6 6378.0 14377.5 1860.8 
09:00:48     3670.1 3743.5 2200.2 3617.6 1446.0 945.3 4724.6 4966.4 1090.6 6378.9 14375.7 1866.1 
09:00:50     3664.0 3744.1 2201.9 3625.5 1444.8 933.9 4745.6 4967.6 1085.8 6366.4 14376.4 1865.3 
09:00:52     3661.1 3746.1 2192.0 3634.4 1450.8 964.6 4727.5 4977.4 1082.2 6406.0 14412.7 1859.9 
09:00:54     3686.8 3746.0 2205.2 3608.7 1448.6 937.2 4757.4 4978.0 1098.8 6409.1 14409.7 1871.1 
09:00:56     3656.5 3742.5 2234.4 3643.8 1446.4 960.2 4752.4 4964.8 1080.3 6364.9 14375.7 1868.9 
09:00:58     3647.3 3741.4 2219.9 3611.4 1446.8 960.7 4736.8 4968.1 1083.5 6382.6 14375.8 1883.9 
09:01:00     3693.1 3745.2 2198.8 3634.2 1448.8 944.0 4760.3 4979.1 1087.3 6387.7 14409.3 1872.1 
09:01:02     3726.3 3748.8 2232.8 3600.9 1450.8 937.5 4741.7 4978.3 1067.4 6381.0 14409.4 1857.7 
09:01:04     3619.5 3743.4 2215.5 3638.2 1445.7 946.7 4761.4 4965.9 1088.3 6355.2 14372.8 1850.7 
09:01:06     3672.7 3742.7 2205.4 3597.7 1445.3 952.5 4755.0 4967.1 1080.1 6394.4 14375.0 1872.0 
09:01:08     3684.0 3744.7 2185.5 3648.7 1444.1 946.7 4721.4 4965.2 1080.2 6378.6 14374.9 1843.6 
09:01:10     3640.8 3747.1 2220.0 3655.3 1448.9 946.5 4706.7 4977.1 1074.9 6386.8 14408.4 1871.4 
09:01:12     3665.6 3746.2 2205.4 3610.5 1447.5 937.9 4703.3 4976.6 1060.1 6382.5 14410.8 1877.3 
09:01:14     3652.3 3743.2 2202.8 3619.2 1444.7 941.6 4736.2 4966.1 1055.4 6349.7 14374.8 1859.4 
09:01:16     3684.1 3744.4 2195.0 3631.2 1445.7 955.5 4717.0 4965.5 1076.0 6377.4 14372.4 1858.5 
09:01:18     3672.6 3746.3 2202.4 3640.9 1448.6 940.9 4746.3 4978.0 1077.9 6374.6 14409.1 1878.7 
09:01:20     3675.0 3745.9 2195.0 3642.2 1448.6 937.6 4750.1 4976.9 1080.9 6385.6 14409.0 1855.2 
09:01:22     3630.0 3746.8 2195.3 3635.8 1449.9 949.0 4728.5 4979.6 1093.1 6378.5 14408.8 1862.8 
09:01:24     3672.2 3743.4 2187.3 3605.5 1443.4 946.1 4735.7 4967.6 1086.7 6371.2 14374.6 1875.7 
09:01:26     3646.2 3743.9 2204.3 3610.3 1444.6 951.6 4727.5 4965.8 1086.5 6353.5 14376.0 1863.6 
09:01:28     3661.3 3746.8 2198.3 3630.3 1449.8 951.8 4747.3 4977.2 1079.0 6410.9 14410.5 1880.2 
09:01:30     3700.3 3749.5 2210.0 3638.3 1449.9 942.9 4747.3 4978.6 1107.5 6376.3 14410.6 1869.9 
09:01:32     3637.4 3744.7 2187.4 3617.9 1447.1 933.3 4712.9 4965.2 1080.5 6380.4 14374.8 1867.5 
09:01:34     3671.6 3744.4 2211.6 3627.5 1443.7 935.1 4736.9 4970.1 1086.9 6373.5 14378.1 1855.8 
09:01:36     3683.6 3747.4 2189.7 3625.4 1449.0 949.8 4734.6 4979.8 1078.8 6397.7 14410.3 1875.2 
09:01:38     3668.0 3747.3 2214.6 3632.3 1451.4 958.0 4717.3 4978.9 1068.9 6388.6 14411.7 1874.8 
09:01:40     3647.8 3749.1 2225.3 3621.7 1450.6 950.8 4757.3 4979.0 1101.0 6415.4 14410.7 1871.5 
09:01:42     3671.6 3744.8 2186.5 3624.9 1445.4 954.2 4721.3 4966.8 1079.0 6357.7 14376.4 1866.5 
09:01:44     3649.1 3744.9 2209.4 3616.6 1445.3 946.4 4712.9 4968.7 1085.0 6374.8 14375.9 1857.8 
09:01:46     3667.8 3748.1 2222.4 3633.1 1451.5 954.3 4742.5 4979.3 1096.5 6409.1 14411.8 1885.8 
09:01:48     3696.1 3748.3 2192.1 3648.4 1451.9 946.5 4726.1 4979.9 1097.3 6416.9 14408.5 1865.8 
09:01:50     3683.9 3744.8 2198.3 3620.5 1446.4 946.1 4735.8 4968.6 1065.4 6355.3 14376.4 1843.5 
09:01:52     3647.6 3746.4 2229.4 3610.5 1448.5 977.5 4767.0 4967.2 1096.0 6382.2 14375.4 1857.5 
09:01:55     3633.4 3748.1 2200.2 3649.0 1451.3 956.0 4714.8 4980.0 1068.2 6376.8 14408.7 1867.3 
09:01:56     3681.5 3744.5 2184.8 3619.3 1445.2 947.5 4720.6 4966.7 1061.8 6376.1 14376.3 1861.3 
09:01:58     3644.0 3749.2 2216.3 3635.2 1451.9 971.5 4724.5 4980.3 1082.9 6399.5 14412.1 1883.7 
09:02:00     3667.8 3748.0 2216.6 3613.0 1452.3 956.5 4742.8 4981.0 1069.0 6388.6 14409.9 1861.8 
09:02:02     3655.7 3747.3 2236.8 3609.7 1447.1 947.6 4714.6 4969.3 1091.4 6373.1 14376.2 1867.7 
09:02:04     3683.9 3745.5 2214.7 3608.1 1447.3 936.1 4750.7 4969.3 1087.1 6376.5 14377.2 1856.2 
09:02:06     3643.9 3751.4 2233.7 3633.1 1452.9 958.5 4732.9 4983.9 1089.8 6395.8 14414.1 1871.1 
09:02:08     3625.0 3748.0 2224.7 3653.1 1451.8 970.3 4717.8 4980.1 1076.0 6390.6 14414.4 1884.8 
09:02:10     3658.6 3747.8 2230.3 3624.6 1451.3 949.2 4712.4 4980.1 1091.8 6409.3 14411.9 1867.9 
09:02:12     3632.4 3748.0 2202.3 3622.9 1448.6 966.3 4726.7 4970.5 1084.5 6372.6 14378.4 1844.6 
09:02:14     3692.8 3748.7 2227.3 3627.4 1447.8 948.8 4726.8 4968.6 1087.1 6353.1 14379.0 1864.6 
09:02:16     3655.0 3751.3 2227.8 3626.2 1453.2 958.3 4725.4 4981.4 1102.0 6384.7 14414.7 1863.4 
09:02:19     3663.3 3751.4 2193.9 3625.5 1452.5 954.3 4717.8 4980.9 1077.2 6394.4 14416.5 1874.8 
09:02:21     3632.2 3750.6 2205.1 3640.1 1453.4 951.1 4753.4 4981.0 1073.9 6381.0 14416.3 1871.7 
09:02:22     3688.8 3752.7 2226.6 3630.2 1452.7 957.6 4723.9 4982.5 1088.6 6411.4 14414.8 1858.9 
09:02:24     3680.7 3752.4 2200.0 3634.4 1454.5 953.8 4724.2 4981.3 1074.5 6374.8 14411.4 1871.8 
09:02:26     3656.1 3750.7 2185.6 3639.3 1450.1 960.0 4710.6 4970.6 1073.5 6383.3 14377.7 1858.0 
09:02:28     3645.9 3749.7 2191.7 3626.0 1448.8 955.9 4732.8 4968.1 1073.1 6375.1 14375.4 1853.4 
09:02:30     3654.5 3754.3 2205.9 3628.1 1454.7 957.9 4714.6 4982.6 1077.1 6399.3 14411.1 1848.3 
09:02:32     3635.5 3753.9 2243.0 3627.3 1455.2 959.0 4724.0 4980.5 1080.3 6399.9 14412.3 1876.3 
09:02:34     3661.4 3752.9 2217.6 3613.8 1450.3 963.9 4739.6 4968.8 1078.9 6379.1 14377.7 1858.5 
09:02:36     3684.2 3751.1 2211.2 3604.2 1452.9 940.9 4717.5 4966.9 1073.8 6363.7 14377.1 1869.7 
09:02:38     3651.0 3757.5 2207.4 3648.8 1456.0 967.6 4730.6 4979.9 1086.3 6399.1 14411.0 1868.8 
09:02:40     3672.6 3757.2 2220.8 3635.8 1456.1 949.4 4734.6 4981.4 1072.0 6381.4 14411.9 1877.8 
09:02:42     3683.6 3759.0 2194.8 3622.1 1458.0 954.6 4738.3 4982.3 1082.2 6403.6 14414.2 1885.9 
09:02:44     3694.8 3753.9 2190.3 3625.9 1451.3 963.3 4735.1 4970.1 1093.7 6399.5 14375.5 1874.6 
09:02:46     3675.2 3756.4 2210.6 3605.3 1455.4 954.7 4725.4 4970.4 1096.9 6378.3 14377.6 1850.0 
09:02:48     3656.8 3760.4 2197.3 3627.7 1458.7 955.7 4746.6 4981.1 1102.0 6404.5 14413.0 1868.1 
09:02:50     3689.8 3762.0 2222.1 3622.7 1459.2 944.9 4734.2 4983.4 1082.1 6400.3 14415.6 1865.4 
09:02:52     3660.1 3758.6 2201.7 3615.0 1455.6 980.8 4739.4 4970.3 1082.6 6369.7 14377.0 1853.8 
09:02:54     3671.5 3760.3 2202.6 3643.9 1454.0 960.0 4732.9 4970.9 1100.8 6392.3 14377.8 1853.8 
09:02:56     3637.1 3763.9 2235.2 3628.4 1461.2 957.7 4697.0 4984.0 1079.7 6376.3 14413.4 1878.9 
09:02:58     3674.3 3762.5 2219.3 3661.6 1461.8 970.5 4734.2 4983.2 1066.2 6369.9 14411.1 1869.1 
09:03:00     3681.1 3762.5 2193.7 3643.8 1460.7 965.3 4745.7 4982.3 1072.3 6410.3 14413.4 1871.8 
09:03:02     3659.3 3761.3 2209.1 3608.0 1456.6 955.3 4725.4 4973.0 1085.5 6359.4 14379.9 1857.1 
09:03:04     3682.2 3760.9 2210.3 3634.8 1456.8 945.0 4762.1 4973.1 1103.1 6384.4 14377.8 1874.7 
09:03:06     3688.8 3764.6 2227.7 3632.0 1462.8 970.3 4769.5 4983.9 1078.4 6396.8 14414.8 1871.3 
09:03:08     3658.1 3765.9 2200.5 3626.1 1462.6 984.3 4725.2 4984.7 1077.2 6401.8 14412.0 1860.9 
09:03:10     3648.4 3763.3 2236.6 3657.6 1457.2 972.7 4711.8 4972.3 1095.9 6380.1 14379.2 1856.4 
09:03:12     3653.7 3763.6 2203.4 3629.8 1457.6 958.0 4726.6 4973.2 1095.3 6383.5 14379.8 1877.7 
09:03:14     3670.1 3762.4 2206.8 3607.0 1456.9 927.5 4730.9 4974.1 1087.7 6365.6 14379.2 1869.5 
09:03:16     3658.1 3767.3 2227.9 3643.1 1462.6 956.6 4732.6 4984.4 1085.8 6406.0 14415.7 1869.1 
09:03:18     3652.7 3766.5 2211.0 3604.3 1462.6 969.1 4747.9 4983.9 1099.5 6399.8 14414.4 1877.9 
09:03:20     3647.9 3763.2 2197.1 3635.9 1456.5 942.0 4714.9 4972.3 1116.5 6384.9 14377.9 1874.8 
09:03:22     3661.2 3764.3 2199.3 3613.9 1458.0 953.5 4740.9 4972.6 1088.3 6377.9 14377.4 1867.8 
09:03:24     3658.2 3769.5 2247.5 3655.1 1462.6 974.6 4756.1 4985.5 1072.5 6393.0 14414.3 1864.2 
09:03:26     3677.1 3770.4 2259.8 3617.8 1462.0 949.0 4739.0 4985.0 1088.6 6417.7 14412.3 1860.8 
09:03:28     3654.3 3767.6 2216.1 3640.1 1461.9 953.6 4740.0 4984.6 1079.0 6407.4 14415.4 1869.1 
09:03:31     3676.6 3765.1 2221.4 3631.3 1460.8 952.9 4733.1 4974.4 1090.5 6360.1 14383.5 1874.6 
09:03:32     3655.6 3765.5 2217.7 3638.3 1458.8 962.8 4724.7 4973.4 1080.9 6358.2 14378.3 1866.4 
09:03:34     3720.4 3765.4 2217.3 3624.6 1457.3 952.2 4733.9 4973.4 1068.4 6364.4 14381.4 1864.0 
09:03:37     3689.2 3770.1 2231.4 3654.1 1463.5 953.8 4744.3 4984.3 1080.3 6383.4 14412.4 1883.7 
09:03:38     3679.6 3768.7 2243.6 3641.1 1464.0 946.0 4737.6 4984.7 1080.4 6382.5 14415.1 1867.9 
09:03:40     3663.5 3768.8 2236.2 3648.1 1465.1 958.1 4729.7 4986.6 1101.6 6386.9 14417.2 1864.6 
09:03:42     3686.0 3772.4 2232.3 3657.3 1464.5 949.0 4728.1 4986.7 1083.2 6373.7 14417.4 1881.2 
09:03:44     3668.4 3767.9 2227.1 3620.3 1460.5 963.5 4719.0 4975.0 1065.3 6395.8 14382.8 1859.6 
09:03:46     3672.8 3769.3 2245.8 3636.6 1459.0 937.4 4720.6 4976.2 1099.6 6374.3 14382.6 1849.8 
09:03:48     3711.9 3771.2 2211.4 3652.4 1466.5 965.2 4716.5 4986.7 1088.7 6404.8 14420.0 1856.7 
09:03:50     3658.1 3771.5 2202.4 3627.3 1466.6 959.8 4722.8 4985.7 1080.0 6394.0 14419.2 1874.0 
09:03:52     3707.7 3770.4 2239.8 3634.0 1462.5 954.0 4718.3 4975.8 1088.5 6377.9 14382.8 1862.8 
09:03:54     3685.3 3767.8 2218.9 3666.1 1460.3 949.3 4723.9 4974.0 1074.0 6367.6 14381.2 1874.0 
09:03:56     3674.3 3770.4 2198.7 3614.5 1466.0 965.0 4750.6 4987.1 1089.7 6402.5 14416.7 1864.2 
09:03:58     3656.1 3772.2 2242.2 3601.8 1465.8 951.1 4732.5 4984.7 1078.1 6387.6 14417.9 1862.6 
09:04:00     3702.8 3772.5 2207.6 3597.8 1464.6 948.9 4728.9 4987.9 1098.2 6404.3 14418.5 1874.8 
09:04:02     3691.1 3767.1 2192.3 3635.6 1459.2 950.0 4748.7 4976.8 1091.2 6385.4 14382.2 1850.4 
09:04:04     3636.3 3766.7 2226.2 3616.1 1460.8 972.1 4724.7 4976.1 1066.8 6366.3 14384.1 1871.0 
09:04:06     3675.3 3768.7 2217.7 3621.0 1465.8 971.3 4751.8 4986.9 1069.8 6393.4 14418.4 1886.3 
09:04:08     3669.3 3768.8 2229.8 3628.8 1467.5 978.6 4735.6 4987.3 1079.1 6392.9 14419.6 1875.2 
09:04:10     3641.1 3765.4 2232.3 3647.4 1459.3 963.5 4734.8 4974.9 1073.5 6383.4 14382.0 1857.6 
09:04:12     3637.3 3766.5 2224.3 3626.5 1462.3 974.5 4725.3 4975.7 1075.5 6375.4 14383.7 1878.6 
09:04:14     3662.8 3772.7 2229.8 3653.9 1466.9 965.0 4754.0 4987.4 1067.5 6400.8 14421.0 1882.2 
09:04:16     3664.9 3785.4 2248.8 3631.2 1472.6 960.9 4746.8 4991.4 1076.5 6392.8 14422.4 1873.8 
09:04:18     3629.1 3787.8 2205.8 3628.3 1474.0 974.4 4756.4 4992.8 1088.6 6419.1 14422.7 1858.7 
09:04:20     3654.3 3797.2 2212.8 3619.3 1476.5 981.8 4715.6 4983.5 1082.8 6405.0 14388.3 1874.3 
09:04:22     3676.3 3804.8 2223.4 3655.2 1480.3 962.0 4734.4 4985.4 1074.8 6390.0 14390.3 1864.9 
09:04:24     3625.0 3832.3 2226.7 3624.5 1501.0 939.4 4733.6 5006.4 1077.8 6390.3 14432.2 1864.9 
09:04:26     3657.5 3856.2 2193.3 3640.5 1513.5 971.9 4765.4 5012.5 1063.0 6350.9 14437.2 1884.0 
09:04:28     3676.7 3919.5 2171.0 3641.4 1547.4 946.7 4712.4 5020.5 1056.5 6380.9 14414.3 1866.1 
09:04:30     3628.5 3976.0 2119.9 3614.8 1578.0 955.3 4737.0 5034.3 1069.2 6392.4 14421.6 1856.6 
09:04:32     3650.2 4075.3 2078.9 3644.2 1632.9 913.9 4733.8 5057.3 1052.0 6390.3 14442.1 1848.6 
09:04:34     3638.1 4168.4 2052.3 3653.2 1684.1 932.2 4746.8 5086.5 1054.3 6400.6 14487.8 1866.2 
09:04:36     3642.9 4286.3 2017.6 3661.1 1752.6 904.8 4704.0 5113.1 1051.7 6392.2 14508.3 1856.9 
09:04:38     3676.5 4395.6 1944.9 3636.7 1808.7 892.1 4724.9 5118.7 1030.9 6380.6 14481.6 1852.0 
09:04:40     3712.2 4515.6 1879.8 3624.1 1875.5 895.4 4745.2 5141.4 1015.8 6386.9 14498.9 1872.3 
09:04:42     3677.4 4611.8 1843.6 3644.6 1932.1 890.5 4750.6 5167.9 1021.7 6382.3 14543.0 1845.2 
09:04:44     3672.3 4655.6 1817.9 3644.6 1954.1 851.4 4723.9 5173.3 1001.9 6412.6 14551.0 1847.3 
09:04:46     3680.0 4647.3 1806.9 3621.3 1948.3 880.0 4748.4 5162.4 1007.2 6376.1 14513.0 1837.0 
09:04:48     3659.5 4592.6 1825.1 3646.1 1915.5 856.2 4732.0 5154.6 1010.8 6366.4 14510.7 1852.3 
09:04:50     3648.6 4485.9 1824.1 3650.7 1860.3 896.1 4727.7 5138.5 1011.6 6372.6 14498.8 1842.6 
09:04:52     3673.7 4366.6 1851.9 3632.8 1795.4 871.5 4746.9 5133.4 1032.0 6416.3 14525.0 1874.7 
09:04:54     3739.7 4206.4 1830.2 3638.4 1706.4 855.4 4751.2 5106.1 1022.9 6366.9 14505.6 1859.6 
09:04:56     3681.1 4083.2 1856.8 3645.4 1632.7 872.1 4724.4 5069.7 1038.4 6363.8 14452.1 1849.5 
09:04:58     3678.4 3935.8 1829.9 3619.4 1547.1 878.9 4733.1 5037.9 1053.1 6372.8 14430.4 1844.1 
09:05:00     3663.8 3859.7 1853.2 3625.8 1507.8 869.0 4747.5 5028.8 1066.6 6416.7 14451.3 1875.6 
09:05:02     3628.3 3744.9 1847.9 3639.2 1441.9 863.2 4709.3 4998.1 1085.6 6381.3 14428.4 1858.8 
09:05:04     3634.3 3699.4 1852.0 3633.6 1416.0 874.6 4691.7 4982.6 1072.6 6373.8 14421.5 1893.0 
09:05:06     3664.8 3616.8 1788.1 3621.1 1369.4 861.1 4723.2 4943.4 1070.9 6387.1 14364.8 1873.2 
09:05:08     3679.3 3596.9 1808.5 3625.9 1354.0 850.7 4720.3 4936.7 1079.0 6395.4 14361.1 1877.3 
09:05:10     3614.6 3551.2 1805.7 3648.4 1330.3 841.0 4743.6 4927.8 1090.2 6395.2 14383.2 1868.4 
09:05:12     3667.0 3541.1 1800.0 3616.5 1323.1 831.1 4740.7 4923.7 1072.2 6408.9 14380.3 1876.1 
09:05:14     3642.2 3510.6 1803.9 3613.3 1303.7 832.9 4757.3 4898.2 1076.1 6368.7 14336.1 1882.1 
09:05:16     3637.8 3505.9 1784.1 3618.4 1299.2 829.2 4747.5 4897.0 1088.8 6363.0 14332.8 1895.0 
09:05:18     3657.8 3491.7 1806.6 3602.8 1293.8 857.3 4728.6 4899.9 1085.2 6368.9 14362.1 1876.2 
09:05:20     3636.8 3488.8 1813.3 3622.9 1290.4 849.3 4734.9 4897.4 1110.4 6378.1 14363.7 1880.8 
09:05:23     3637.3 3482.4 1833.7 3660.4 1286.7 866.4 4729.4 4893.1 1093.6 6414.9 14358.1 1887.1 
09:05:24     3669.8 3479.1 1801.8 3641.5 1286.5 841.4 4742.1 4891.8 1081.5 6392.3 14359.1 1885.5 
09:05:26     3668.4 3477.7 1817.0 3653.8 1280.9 871.8 4710.5 4879.9 1101.6 6398.9 14322.6 1865.8 
09:05:28     3686.5 3478.0 1822.4 3607.3 1282.7 863.0 4715.9 4881.4 1116.3 6391.7 14324.3 1875.3 
09:05:30     3702.0 3481.7 1859.5 3642.7 1287.0 865.8 4730.4 4890.2 1117.1 6392.4 14357.9 1892.5 
09:05:32     3636.0 3483.1 1853.3 3629.1 1286.5 852.9 4712.1 4892.0 1091.5 6370.2 14358.8 1889.8 
09:05:34     3630.8 3486.3 1854.1 3614.1 1285.8 847.1 4732.6 4881.2 1106.1 6374.2 14323.2 1863.5 
09:05:36     3664.4 3487.4 1855.3 3609.7 1288.3 852.9 4714.3 4880.6 1083.7 6360.9 14324.4 1880.6 
09:05:38     3636.8 3497.3 1892.8 3607.5 1294.6 881.2 4717.2 4885.8 1080.0 6395.5 14328.0 1880.2 
09:05:40     3634.0 3502.3 1908.9 3645.9 1297.5 863.5 4719.8 4896.9 1093.7 6370.9 14366.3 1865.3 
09:05:42     3697.4 3513.7 1911.9 3628.1 1304.6 876.8 4740.4 4903.2 1085.4 6383.4 14365.7 1880.6 
09:05:44     3641.7 3511.7 1899.6 3618.8 1302.2 882.3 4710.2 4890.9 1089.2 6387.9 14331.9 1857.3 
09:05:46     3672.0 3526.6 1929.6 3630.6 1309.6 875.6 4742.8 4894.2 1087.6 6333.9 14332.9 1875.6 
09:05:48     3681.6 3532.1 1936.7 3648.2 1314.0 888.6 4737.1 4904.7 1066.3 6374.9 14368.3 1875.2 
09:05:50     3672.1 3545.0 1960.3 3622.3 1321.9 867.1 4736.9 4912.1 1090.8 6398.2 14375.0 1867.1 
09:05:52     3636.1 3545.1 1981.6 3637.7 1322.2 877.3 4757.8 4911.8 1099.1 6379.2 14370.4 1893.8 
09:05:54     3666.0 3559.0 1990.2 3620.4 1329.2 891.5 4722.7 4907.2 1103.7 6371.2 14341.1 1882.4 
09:05:56     3650.3 3557.8 1940.9 3636.6 1329.2 885.9 4714.6 4905.6 1094.2 6379.9 14340.5 1888.5 
09:05:58     3633.7 3579.5 1980.6 3608.3 1341.7 893.6 4730.2 4925.3 1106.5 6372.2 14382.4 1877.3 
09:06:00     3650.8 3578.1 2002.0 3617.4 1343.2 886.8 4732.8 4925.6 1090.5 6385.3 14379.4 1870.7 
09:06:02     3649.0 3590.2 1990.7 3610.5 1349.5 919.9 4736.8 4919.2 1084.5 6378.4 14347.9 1886.1 
09:06:04     3638.2 3592.0 2019.9 3633.8 1349.3 898.8 4703.7 4919.9 1093.0 6383.1 14348.9 1868.1 
09:06:06     3626.7 3608.8 2027.2 3622.3 1362.3 905.0 4754.1 4935.8 1110.3 6382.0 14386.8 1872.2 
09:06:08     3641.1 3608.5 2042.0 3644.2 1361.3 896.9 4724.9 4935.9 1118.7 6399.7 14389.6 1860.0 
09:06:10     3648.4 3625.4 2047.1 3648.6 1369.7 905.3 4723.9 4940.0 1104.7 6375.7 14391.8 1869.9 
09:06:12     3651.7 3622.3 2049.8 3633.1 1366.6 910.5 4720.1 4929.4 1097.7 6373.8 14356.6 1872.4 
09:06:14     3644.9 3634.6 2044.5 3620.2 1376.7 913.1 4712.7 4934.7 1079.3 6361.0 14358.9 1856.7 
09:06:16     3648.8 3640.9 2106.9 3640.0 1381.6 925.0 4727.7 4945.0 1080.8 6381.0 14394.9 1861.2 
