Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
10:26:18     3719.2 4233.1 2188.1 3875.2 1920.1 877.2 4943.5 5308.1 1007.9 6340.1 13925.2 1863.6 
10:26:19     3710.3 4235.6 2195.8 3873.7 1920.1 873.4 4933.5 5309.5 999.6 6330.6 13927.6 1861.9 
10:26:20     3711.3 4234.4 2189.9 3872.2 1921.5 884.3 4932.7 5309.8 1011.1 6344.3 13929.8 1859.8 
10:26:21     3707.1 4234.0 2193.9 3861.3 1919.9 881.6 4945.9 5309.9 1010.7 6341.6 13928.9 1851.7 
10:26:22     3716.5 4233.9 2196.6 3872.7 1920.5 882.7 4939.1 5308.2 1010.9 6330.6 13928.2 1854.4 
10:26:23     3727.1 4233.6 2182.5 3878.4 1919.7 886.1 4946.4 5308.4 1009.5 6336.6 13927.2 1852.3 
10:26:24     3717.4 4233.2 2188.9 3872.8 1919.8 875.6 4940.2 5309.9 1012.7 6342.4 13930.5 1861.6 
10:26:25     3714.9 4234.3 2196.5 3869.7 1921.0 882.6 4941.7 5310.3 1009.7 6329.3 13930.8 1855.0 
10:26:26     3709.7 4237.1 2188.3 3877.6 1925.0 882.5 4947.3 5323.1 1003.9 6350.5 13964.7 1858.6 
10:26:27     3723.4 4236.9 2187.9 3883.7 1924.7 880.6 4948.3 5322.4 1002.5 6356.8 13963.7 1863.8 
10:26:28     3713.1 4236.8 2186.3 3882.2 1924.4 881.8 4947.7 5323.8 1005.6 6356.2 13965.0 1865.4 
10:26:29     3711.3 4237.4 2193.1 3888.3 1924.2 878.1 4956.6 5325.7 1014.5 6350.4 13967.2 1859.4 
10:26:30     3716.8 4235.8 2189.3 3885.4 1923.2 888.7 4953.7 5323.2 1014.6 6352.4 13965.5 1859.8 
10:26:31     3712.9 4236.6 2193.8 3883.4 1924.0 878.7 4957.7 5322.6 1011.0 6359.6 13964.0 1872.7 
10:26:32     3717.8 4235.8 2192.1 3881.4 1923.7 878.7 4952.8 5321.8 1010.7 6351.6 13963.2 1868.0 
10:26:33     3713.5 4236.3 2185.7 3885.5 1924.1 884.9 4956.0 5323.8 1010.3 6353.7 13967.3 1869.2 
10:26:34     3722.5 4231.6 2194.2 3873.6 1918.2 885.1 4935.2 5308.9 1002.4 6326.1 13929.2 1856.0 
10:26:35     3714.3 4228.9 2202.5 3862.4 1917.5 888.5 4935.4 5307.8 1009.1 6346.5 13926.5 1860.7 
10:26:36     3713.5 4230.1 2193.6 3875.4 1918.3 881.9 4934.1 5307.6 1001.8 6343.2 13927.5 1856.1 
10:26:37     3717.6 4231.4 2196.3 3868.2 1917.1 880.6 4940.1 5307.6 1008.8 6331.9 13927.2 1863.5 
10:26:38     3712.8 4230.3 2198.5 3876.2 1917.3 882.9 4930.4 5309.6 1005.4 6339.7 13931.3 1860.8 
10:26:39     3714.9 4229.8 2198.2 3873.2 1917.3 883.4 4934.8 5308.7 1015.9 6340.2 13928.2 1855.8 
10:26:40     3705.6 4228.8 2187.4 3871.3 1917.2 878.9 4933.8 5308.5 1007.2 6341.0 13927.4 1856.2 
10:26:41     3726.8 4230.3 2190.1 3867.6 1916.7 882.8 4940.7 5307.9 1013.3 6333.1 13927.0 1857.4 
10:26:42     3709.7 4234.4 2194.0 3878.8 1922.2 882.4 4950.7 5323.8 1004.1 6360.7 13967.2 1864.0 
10:26:43     3717.8 4233.2 2185.3 3883.0 1922.7 880.5 4958.6 5323.6 1009.8 6364.6 13966.0 1854.7 
10:26:44     3710.7 4232.3 2179.9 3872.1 1921.8 879.7 4953.5 5322.6 1006.1 6359.7 13965.5 1862.0 
10:26:45     3719.8 4232.1 2185.6 3884.1 1921.6 883.5 4952.2 5321.6 1014.4 6358.6 13965.0 1863.5 
10:26:46     3717.1 4234.1 2197.3 3880.0 1922.6 881.4 4951.1 5323.0 1006.5 6347.2 13966.1 1861.1 
10:26:47     3725.1 4232.1 2189.8 3883.4 1922.7 880.2 4956.4 5324.1 1009.2 6360.3 13968.8 1866.7 
10:26:48     3727.2 4230.9 2183.9 3878.4 1921.8 880.6 4959.1 5321.6 1002.9 6344.4 13963.5 1862.0 
10:26:49     3724.7 4231.9 2192.3 3879.4 1921.4 880.4 4941.8 5322.1 1012.9 6354.5 13965.9 1863.3 
10:26:50     3710.1 4232.3 2190.8 3876.1 1920.6 880.0 4952.8 5321.4 1007.1 6352.1 13965.2 1858.0 
10:26:51     3712.9 4227.8 2193.0 3883.8 1915.8 883.6 4940.7 5310.3 1011.5 6336.1 13932.8 1855.8 
10:26:52     3729.4 4226.8 2186.6 3871.4 1915.6 888.8 4940.6 5308.8 1004.1 6341.1 13930.1 1856.7 
10:26:53     3717.6 4227.0 2196.0 3873.0 1915.2 878.3 4933.4 5308.2 1002.8 6334.6 13927.9 1856.5 
10:26:54     3712.2 4226.4 2187.7 3867.1 1914.3 883.9 4937.7 5308.1 1004.4 6332.7 13928.7 1857.1 
10:26:55     3713.8 4226.8 2192.5 3869.1 1915.9 881.0 4940.6 5307.3 1005.6 6333.4 13927.9 1852.7 
10:26:56     3715.7 4228.2 2193.4 3870.3 1915.6 879.1 4937.3 5309.3 1005.8 6339.6 13932.8 1862.8 
10:26:57     3716.9 4227.1 2195.8 3872.8 1915.6 884.0 4940.1 5308.6 1009.4 6338.3 13928.8 1855.2 
10:26:58     3718.6 4227.1 2190.5 3877.1 1915.1 880.0 4929.1 5307.2 1007.3 6337.0 13927.4 1851.1 
10:26:59     3724.3 4231.1 2181.0 3879.8 1920.7 882.3 4950.1 5320.3 1005.6 6360.9 13965.1 1862.7 
10:27:00     3707.3 4231.4 2183.4 3875.9 1920.8 879.5 4945.4 5322.4 1017.6 6351.2 13967.4 1867.3 
10:27:01     3726.1 4232.1 2176.9 3885.4 1921.1 879.8 4952.9 5323.7 1006.3 6349.6 13971.2 1862.8 
10:27:02     3713.1 4232.4 2186.8 3881.0 1920.4 876.8 4952.4 5321.4 1010.6 6352.4 13965.0 1866.2 
10:27:03     3723.3 4231.0 2182.4 3886.5 1921.2 876.6 4947.0 5318.7 1013.2 6354.6 13958.2 1859.4 
10:27:04     3714.3 4232.3 2186.8 3879.3 1921.7 877.8 4957.8 5324.4 1011.0 6359.8 13971.6 1862.2 
10:27:05     3723.6 4233.6 2175.3 3897.4 1922.5 881.9 4952.3 5325.2 1005.8 6360.9 13976.4 1857.2 
10:27:06     3713.6 4232.8 2184.2 3885.9 1921.3 880.5 4959.7 5323.3 1014.5 6354.3 13970.8 1860.5 
10:27:07     3725.7 4231.0 2188.1 3880.4 1920.9 876.8 4949.4 5321.4 1014.7 6351.4 13965.5 1862.7 
10:27:08     3730.2 4231.5 2180.9 3888.6 1921.5 878.3 4952.0 5320.7 1012.5 6355.0 13965.1 1858.8 
10:27:09     3733.8 4233.3 2171.0 3891.7 1922.4 879.5 4947.7 5322.6 1013.5 6352.0 13968.5 1857.0 
10:27:10     3716.1 4232.9 2185.5 3880.3 1922.4 884.8 4944.1 5319.7 1007.2 6360.2 13960.7 1867.7 
10:27:11     3713.7 4232.9 2176.3 3868.7 1921.8 877.9 4951.6 5323.6 1008.7 6359.2 13970.1 1858.0 
10:27:12     3725.1 4233.0 2176.8 3878.6 1921.3 877.6 4958.3 5323.9 1004.4 6349.6 13971.4 1858.7 
10:27:13     3731.4 4233.6 2178.1 3891.1 1922.4 876.0 4956.1 5323.6 1009.7 6352.5 13969.6 1866.8 
10:27:14     3722.3 4234.2 2169.8 3877.9 1923.1 877.9 4940.9 5323.3 1011.1 6348.1 13968.9 1867.2 
10:27:15     3721.0 4234.0 2167.3 3883.9 1922.2 884.1 4952.0 5323.0 1008.4 6357.6 13969.0 1866.2 
10:27:16     3719.2 4232.2 2179.5 3879.5 1922.0 882.5 4948.0 5321.9 1009.5 6355.4 13966.1 1864.1 
10:27:17     3722.6 4227.6 2179.0 3871.3 1916.5 877.5 4933.2 5307.1 1006.1 6328.8 13927.2 1853.5 
10:27:18     3723.4 4230.2 2184.4 3863.8 1916.7 871.4 4933.8 5309.6 1010.5 6333.2 13930.9 1856.6 
10:27:19     3721.2 4230.4 2171.6 3868.0 1916.5 880.6 4937.9 5308.6 1012.2 6337.1 13932.7 1854.6 
10:27:20     3702.4 4227.8 2178.8 3868.8 1916.5 878.0 4940.9 5307.6 1004.5 6338.8 13927.7 1858.3 
10:27:21     3719.7 4230.2 2178.4 3858.4 1916.3 880.9 4928.6 5307.4 1010.3 6347.3 13928.3 1860.7 
10:27:22     3713.7 4230.4 2179.9 3869.4 1916.2 873.6 4937.9 5307.9 1009.8 6336.7 13928.3 1850.7 
10:27:23     3714.3 4231.3 2169.4 3867.4 1916.8 872.5 4942.8 5308.4 1010.1 6333.9 13930.9 1855.0 
10:27:24     3717.9 4230.3 2166.4 3868.8 1915.4 877.5 4937.8 5306.1 1002.7 6337.5 13927.1 1852.1 
10:27:25     3721.7 4234.4 2159.5 3875.4 1921.9 874.1 4956.8 5318.9 1011.3 6365.4 13963.7 1861.2 
10:27:26     3714.8 4234.3 2164.1 3881.9 1922.2 878.5 4948.7 5319.6 1018.1 6356.0 13964.8 1862.4 
10:27:27     3724.6 4235.2 2155.4 3880.5 1922.2 877.6 4950.0 5321.4 1012.9 6353.1 13968.9 1859.6 
10:27:28     3720.1 4235.3 2158.0 3876.4 1922.2 885.0 4948.1 5321.4 1000.7 6363.3 13967.4 1858.2 
10:27:29     3719.4 4233.5 2153.5 3881.0 1922.3 881.1 4956.6 5321.4 1005.5 6358.6 13964.4 1858.4 
10:27:30     3723.9 4233.4 2144.3 3884.8 1921.4 878.9 4956.4 5318.9 1003.2 6350.1 13962.7 1860.3 
10:27:31     3727.2 4235.6 2160.4 3882.9 1923.1 876.1 4952.3 5321.0 1011.3 6351.3 13962.0 1864.6 
10:27:32     3706.5 4235.9 2158.8 3876.9 1923.0 875.2 4955.1 5324.9 1008.3 6354.9 13971.8 1862.7 
10:27:33     3713.5 4234.1 2156.1 3875.6 1923.1 876.8 4950.9 5322.9 1013.0 6360.4 13970.9 1866.8 
10:27:34     3719.2 4233.9 2150.3 3891.9 1921.3 868.6 4952.5 5321.9 1011.4 6348.6 13969.0 1864.9 
10:27:35     3726.8 4234.4 2156.6 3882.7 1921.8 880.3 4957.8 5319.6 1011.7 6352.8 13964.4 1868.2 
10:27:36     3725.2 4235.9 2158.9 3876.5 1922.1 874.9 4953.5 5321.8 1003.2 6356.5 13968.5 1861.2 
10:27:37     3717.9 4235.7 2157.9 3879.4 1921.9 871.9 4952.1 5321.7 1012.3 6352.1 13965.0 1863.9 
10:27:38     3707.7 4229.3 2161.1 3866.1 1916.3 874.7 4929.8 5305.3 1008.6 6332.7 13925.9 1851.6 
10:27:39     3719.1 4230.6 2152.2 3869.5 1917.1 877.8 4941.3 5305.3 1012.6 6334.3 13926.7 1850.8 
10:27:40     3716.9 4230.2 2158.3 3868.6 1916.7 879.4 4938.1 5304.4 1007.5 6339.7 13926.7 1857.2 
10:27:41     3706.9 4231.7 2163.4 3870.7 1916.3 877.0 4935.5 5307.1 1011.2 6333.9 13929.2 1853.1 
10:27:42     3702.6 4230.9 2162.2 3874.3 1917.0 875.1 4949.3 5306.8 1015.1 6330.2 13926.6 1855.3 
10:27:43     3713.4 4230.9 2150.1 3875.6 1916.8 870.3 4939.4 5306.9 1004.2 6338.9 13927.7 1852.3 
10:27:44     3718.7 4230.9 2155.6 3873.4 1916.2 866.6 4937.4 5306.0 1009.2 6340.1 13924.1 1857.7 
10:27:45     3710.3 4232.5 2159.6 3866.2 1916.8 880.5 4938.1 5307.0 1009.2 6339.6 13929.7 1851.8 
10:27:46     3733.9 4236.0 2150.2 3877.2 1922.6 875.1 4956.8 5321.9 1008.4 6356.3 13968.6 1859.3 
10:27:47     3721.7 4236.2 2161.7 3876.5 1922.4 883.2 4948.1 5320.6 1011.3 6353.5 13965.5 1860.1 
10:27:48     3728.7 4236.6 2147.4 3883.6 1923.3 869.0 4961.1 5320.4 1003.5 6353.6 13964.5 1864.7 
10:27:49     3709.2 4236.5 2146.9 3879.5 1923.3 874.3 4957.1 5321.3 1007.5 6356.8 13966.1 1870.4 
10:27:50     3714.5 4237.2 2152.0 3880.3 1923.6 875.4 4946.5 5322.1 1005.7 6347.4 13967.7 1862.5 
10:27:51     3723.0 4237.6 2157.9 3892.2 1922.9 870.3 4953.2 5320.9 1008.3 6346.7 13966.0 1861.4 
10:27:52     3713.8 4236.1 2155.4 3880.9 1921.9 882.7 4947.6 5319.7 1002.5 6352.1 13962.1 1869.8 
10:27:53     3728.5 4235.7 2155.8 3880.7 1922.3 874.8 4943.3 5319.9 1008.6 6351.9 13963.4 1865.1 
10:27:54     3714.6 4237.1 2146.9 3881.4 1923.1 873.5 4955.1 5324.0 1011.3 6351.8 13968.6 1871.5 
10:27:55     3714.5 4234.4 2162.1 3877.9 1917.1 878.4 4944.1 5307.2 1008.4 6339.4 13933.3 1858.5 
10:27:56     3711.5 4231.6 2156.4 3874.3 1917.9 882.4 4935.2 5306.3 1005.2 6338.8 13926.5 1853.7 
10:27:57     3710.4 4232.4 2160.4 3864.0 1917.8 880.7 4930.2 5307.1 1005.2 6343.5 13928.9 1860.3 
10:27:58     3714.7 4232.4 2155.4 3872.2 1918.6 875.4 4941.6 5307.9 1009.5 6334.8 13928.9 1853.2 
10:27:59     3708.1 4233.3 2159.7 3864.6 1918.6 864.0 4940.8 5308.1 1009.5 6334.4 13931.7 1854.5 
10:28:00     3712.2 4233.4 2159.0 3874.6 1919.2 877.8 4943.9 5305.0 1010.8 6332.1 13929.6 1851.5 
10:28:01     3707.5 4234.1 2152.7 3867.5 1918.5 873.8 4929.2 5305.5 1006.6 6345.9 13926.5 1863.4 
10:28:02     3709.7 4234.3 2160.2 3872.6 1917.8 877.3 4932.6 5305.9 1010.1 6332.5 13926.2 1859.0 
10:28:03     3727.5 4240.4 2148.9 3871.1 1924.3 874.5 4945.1 5322.1 1016.6 6356.9 13970.1 1869.6 
10:28:04     3716.6 4240.2 2158.8 3874.2 1925.5 885.1 4949.2 5322.0 1009.7 6352.0 13968.2 1862.0 
10:28:05     3715.3 4239.5 2144.8 3881.2 1924.6 880.9 4950.4 5319.4 1007.3 6348.6 13964.2 1866.1 
10:28:06     3713.3 4238.8 2148.3 3885.8 1925.0 876.2 4954.3 5319.8 1013.6 6347.0 13965.1 1864.9 
10:28:07     3728.3 4241.1 2152.3 3874.8 1925.2 873.5 4944.0 5321.2 1008.0 6360.4 13966.7 1865.3 
10:28:08     3711.8 4241.6 2151.2 3882.8 1926.1 882.8 4945.8 5323.1 1013.3 6364.2 13971.0 1867.1 
10:28:09     3719.6 4240.4 2149.2 3874.4 1926.1 870.0 4942.4 5321.4 1007.3 6352.3 13966.8 1864.8 
10:28:10     3721.3 4240.9 2147.5 3885.2 1926.1 876.3 4945.6 5319.1 1010.4 6351.1 13964.9 1867.2 
10:28:11     3717.3 4237.4 2153.7 3873.5 1920.4 875.0 4938.0 5305.9 1000.7 6335.6 13928.6 1850.8 
10:28:12     3719.5 4237.1 2155.8 3859.0 1922.6 883.8 4937.1 5309.9 1009.3 6334.6 13934.5 1860.8 
10:28:13     3707.1 4238.1 2147.0 3874.7 1922.2 871.6 4931.2 5308.0 1010.6 6339.4 13931.6 1864.8 
10:28:14     3703.1 4237.4 2161.6 3869.5 1921.5 870.4 4921.4 5306.4 1014.6 6336.9 13930.3 1853.0 
10:28:15     3722.7 4238.3 2157.9 3885.2 1920.7 875.8 4938.6 5305.8 1004.9 6335.6 13929.3 1854.3 
10:28:16     3711.4 4238.7 2161.7 3861.3 1921.3 875.6 4933.9 5307.6 1011.4 6343.6 13931.7 1861.7 
10:28:17     3720.4 4239.5 2161.1 3867.1 1922.2 871.8 4943.8 5308.5 1006.9 6333.3 13932.9 1859.9 
10:28:18     3708.9 4237.6 2152.4 3868.7 1922.7 874.8 4932.7 5308.3 1008.4 6336.8 13930.7 1854.8 
10:28:19     3712.5 4238.8 2153.2 3866.9 1922.6 879.4 4938.2 5307.2 1007.5 6339.2 13929.9 1855.0 
10:28:20     3726.1 4242.9 2143.5 3875.7 1927.7 879.2 4946.3 5321.3 1006.2 6348.3 13966.7 1864.3 
10:28:21     3711.3 4244.0 2153.6 3876.8 1928.8 880.8 4951.9 5323.5 1009.3 6362.5 13970.6 1871.1 
10:28:22     3717.1 4245.2 2153.8 3879.3 1928.4 882.6 4949.9 5323.9 1008.1 6354.3 13969.6 1863.1 
10:28:23     3719.3 4244.0 2151.2 3875.9 1928.8 873.3 4957.7 5323.8 1009.5 6357.6 13969.5 1855.7 
10:28:24     3704.0 4243.0 2139.5 3880.1 1927.9 871.5 4954.3 5323.7 1009.5 6358.4 13969.6 1866.2 
10:28:25     3724.3 4245.2 2155.1 3879.7 1927.7 883.4 4952.3 5323.6 1013.5 6364.1 13969.2 1868.9 
10:28:26     3728.1 4245.3 2148.2 3886.5 1928.7 883.9 4952.5 5324.2 1008.2 6353.9 13969.5 1866.5 
10:28:27     3715.3 4245.1 2152.6 3885.2 1928.9 874.6 4955.5 5323.1 1012.8 6354.3 13968.1 1862.6 
10:28:28     3714.8 4239.7 2145.1 3868.3 1922.5 869.4 4936.9 5307.9 1009.4 6338.4 13931.7 1849.2 
10:28:29     3715.3 4240.1 2141.8 3870.3 1923.5 865.3 4936.8 5308.2 1002.4 6327.8 13931.0 1860.8 
10:28:30     3707.6 4240.9 2154.5 3871.2 1923.2 879.5 4935.4 5310.2 1004.5 6335.1 13933.4 1855.1 
10:28:31     3722.8 4243.1 2160.8 3872.5 1924.3 874.9 4945.6 5309.4 1007.2 6339.6 13933.8 1859.3 
10:28:32     3707.8 4239.9 2143.4 3879.3 1923.6 877.0 4930.5 5307.5 1007.7 6338.3 13928.0 1850.2 
10:28:33     3721.6 4240.5 2153.1 3868.8 1924.1 877.0 4945.2 5307.3 1011.8 6341.8 13929.8 1860.7 
10:28:34     3720.4 4240.8 2153.6 3866.1 1923.6 875.4 4939.4 5308.3 1005.6 6344.3 13932.0 1854.6 
10:28:35     3716.7 4242.6 2155.9 3875.3 1923.7 882.0 4940.4 5309.0 1011.1 6332.2 13934.7 1853.0 
10:28:36     3722.7 4240.1 2140.7 3874.1 1923.2 879.5 4942.2 5308.0 1004.2 6337.1 13930.4 1867.0 
10:28:37     3711.4 4244.9 2146.6 3874.2 1928.4 874.8 4957.0 5321.7 1010.0 6358.3 13967.9 1871.1 
10:28:38     3713.0 4245.9 2149.6 3874.5 1929.4 876.0 4956.8 5320.8 1009.4 6352.2 13967.2 1866.5 
10:28:39     3716.0 4246.9 2153.1 3882.7 1929.9 881.5 4951.4 5323.8 1009.8 6347.5 13973.7 1865.4 
10:28:40     3722.4 4246.7 2150.8 3886.5 1930.6 871.5 4950.8 5323.4 1002.1 6353.0 13970.2 1868.8 
10:28:41     3724.1 4245.7 2140.4 3876.3 1930.5 877.9 4947.7 5322.4 1006.9 6357.6 13968.3 1864.7 
10:28:42     3723.6 4246.6 2156.8 3882.9 1929.4 876.4 4952.9 5321.7 1003.9 6350.4 13967.4 1863.3 
10:28:43     3715.9 4247.5 2149.4 3881.8 1929.2 876.8 4955.4 5323.6 1008.4 6363.3 13971.0 1863.3 
10:28:44     3716.2 4248.0 2153.9 3882.6 1929.2 880.2 4951.1 5323.7 1009.5 6354.7 13972.2 1871.3 
10:28:45     3711.5 4242.9 2158.8 3870.4 1924.2 879.6 4944.1 5311.1 1005.9 6341.9 13933.7 1858.8 
10:28:46     3709.6 4241.6 2155.2 3868.9 1923.9 881.5 4937.3 5308.6 1007.4 6325.4 13929.3 1857.2 
10:28:47     3711.8 4242.1 2152.1 3863.7 1924.6 874.9 4929.5 5307.7 1008.9 6342.4 13929.3 1855.8 
10:28:48     3710.6 4243.5 2153.6 3876.1 1925.6 873.7 4935.5 5310.2 1004.5 6342.9 13934.0 1856.9 
10:28:49     3717.7 4243.4 2154.8 3869.3 1925.0 877.6 4938.6 5309.3 1009.5 6336.7 13933.2 1860.6 
10:28:50     3714.5 4241.8 2152.0 3866.8 1925.3 877.9 4931.8 5307.4 1009.1 6350.7 13930.6 1855.2 
10:28:51     3702.2 4242.1 2156.6 3867.5 1925.7 880.4 4944.9 5307.9 1005.2 6335.5 13931.3 1855.4 
10:28:52     3713.3 4243.1 2161.6 3873.1 1924.5 879.0 4931.5 5309.1 1008.7 6339.4 13933.8 1862.2 
10:28:53     3710.1 4248.0 2145.8 3884.3 1930.8 877.1 4949.1 5324.2 1008.8 6348.4 13972.3 1867.3 
10:28:54     3719.2 4247.7 2149.7 3876.2 1929.9 872.8 4954.5 5322.8 1004.7 6353.4 13969.0 1858.3 
10:28:55     3713.8 4246.6 2146.5 3878.4 1930.0 873.5 4945.6 5322.7 1008.8 6361.9 13968.2 1869.3 
10:28:56     3711.4 4246.6 2149.5 3888.6 1930.1 874.5 4944.1 5322.8 1011.0 6359.9 13968.3 1858.4 
10:28:57     3718.1 4248.0 2148.9 3886.6 1930.1 878.0 4940.6 5323.2 1006.2 6352.5 13969.9 1871.8 
10:28:58     3706.5 4247.8 2141.2 3875.9 1930.5 872.8 4958.4 5323.8 1007.3 6354.9 13970.1 1865.6 
10:28:59     3718.7 4247.1 2154.0 3883.8 1929.7 880.1 4954.1 5321.6 1012.1 6348.5 13968.9 1862.2 
10:29:00     3728.7 4248.2 2140.8 3877.6 1929.8 876.1 4944.0 5320.4 1006.6 6361.2 13966.5 1862.2 
10:29:01     3702.2 4243.0 2153.0 3879.2 1924.6 874.8 4937.9 5307.6 1003.2 6337.4 13933.0 1856.3 
10:29:02     3717.0 4243.5 2142.8 3870.4 1924.9 876.9 4930.8 5307.5 1005.9 6335.4 13933.6 1854.5 
10:29:03     3715.8 4242.9 2144.3 3870.3 1925.5 869.8 4933.5 5306.5 1009.3 6334.6 13931.2 1864.3 
10:29:04     3698.2 4243.2 2150.0 3866.7 1924.9 869.5 4943.1 5305.8 1008.1 6336.1 13930.4 1855.8 
10:29:05     3716.8 4242.6 2145.0 3866.7 1924.8 872.4 4936.9 5305.9 1003.0 6332.1 13929.9 1857.3 
10:29:06     3707.2 4245.5 2142.4 3867.5 1925.2 880.0 4937.7 5307.4 1004.9 6336.1 13931.8 1862.3 
10:29:07     3716.3 4244.2 2138.2 3871.3 1926.6 880.8 4939.0 5306.9 1004.9 6331.1 13931.9 1854.1 
10:29:08     3709.7 4245.4 2146.3 3874.9 1925.5 873.9 4941.6 5304.6 1000.3 6333.8 13929.8 1855.3 
10:29:09     3718.1 4244.8 2143.1 3874.3 1926.1 877.0 4928.3 5304.3 1005.3 6334.8 13928.2 1856.0 
10:29:10     3727.2 4250.5 2133.2 3876.6 1931.8 874.2 4948.0 5320.7 1013.5 6366.6 13968.7 1864.5 
10:29:11     3715.1 4251.5 2135.7 3876.1 1932.3 870.2 4955.6 5322.6 1006.3 6348.7 13969.8 1867.6 
10:29:12     3714.2 4251.5 2142.8 3881.6 1933.1 873.5 4944.6 5320.4 1010.3 6358.6 13968.6 1860.5 
10:29:13     3724.9 4251.0 2130.1 3885.1 1932.2 870.6 4954.1 5319.7 1002.7 6355.4 13965.1 1863.5 
10:29:14     3718.5 4250.6 2141.2 3875.0 1931.8 871.0 4952.3 5320.2 1008.2 6357.1 13964.7 1866.2 
10:29:15     3722.7 4253.4 2143.6 3880.8 1933.8 876.2 4954.3 5322.1 1012.3 6354.9 13969.9 1865.0 
10:29:16     3711.3 4253.9 2152.1 3883.9 1934.1 876.9 4952.5 5321.2 1011.7 6347.6 13968.6 1861.3 
10:29:17     3710.5 4252.7 2148.4 3887.8 1934.4 877.7 4951.1 5321.6 1012.1 6350.2 13966.5 1859.6 
10:29:18     3715.7 4248.1 2148.9 3868.9 1929.2 878.1 4934.3 5307.3 1006.3 6342.8 13931.3 1856.1 
10:29:19     3712.2 4249.6 2142.1 3868.3 1928.1 877.8 4938.5 5307.1 1008.7 6331.4 13931.5 1863.6 
10:29:20     3718.8 4251.1 2161.0 3872.7 1931.2 873.6 4935.6 5308.4 1012.5 6331.4 13934.0 1854.7 
10:29:21     3709.3 4249.3 2158.9 3872.4 1930.1 875.1 4926.9 5308.1 1002.6 6338.0 13931.2 1856.6 
10:29:22     3711.6 4248.8 2148.4 3868.5 1930.7 878.9 4937.6 5308.2 1001.7 6338.8 13931.7 1856.3 
10:29:23     3721.6 4250.6 2149.8 3866.4 1931.8 882.7 4938.2 5308.6 1010.7 6343.3 13927.5 1858.0 
10:29:24     3702.4 4254.1 2158.0 3869.8 1932.8 873.1 4941.7 5312.6 1008.3 6340.7 13938.6 1862.5 
10:29:25     3711.4 4254.3 2149.9 3871.8 1932.1 878.1 4933.4 5310.9 1010.4 6332.4 13938.5 1863.2 
10:29:26     3727.1 4254.3 2149.8 3872.2 1931.9 879.0 4940.4 5309.5 1006.7 6334.9 13936.7 1856.3 
10:29:27     3725.8 4252.6 2153.3 3871.2 1932.8 876.6 4933.1 5309.5 1011.8 6341.8 13934.2 1857.0 
10:29:28     3705.3 4254.2 2154.7 3865.1 1932.8 877.1 4939.9 5310.2 1006.7 6346.3 13933.6 1857.8 
10:29:29     3714.7 4256.3 2151.8 3875.5 1933.8 878.3 4942.9 5312.3 1009.8 6335.3 13937.4 1858.8 
10:29:30     3710.5 4255.8 2155.6 3874.1 1934.0 876.0 4942.4 5311.1 1008.7 6341.4 13934.9 1853.8 
10:29:31     3713.6 4260.9 2161.1 3880.5 1939.5 877.5 4943.0 5323.9 1005.8 6351.1 13968.9 1867.7 
10:29:32     3720.1 4260.0 2154.7 3878.9 1938.3 875.0 4945.5 5324.0 1007.6 6360.8 13969.2 1864.4 
10:29:33     3713.1 4259.9 2150.8 3879.5 1941.0 875.8 4949.1 5325.7 1005.7 6354.6 13974.4 1864.6 
10:29:34     3708.3 4262.2 2151.9 3872.9 1942.0 877.4 4948.4 5326.2 1006.5 6356.3 13971.9 1861.6 
10:29:35     3712.4 4261.5 2159.7 3899.3 1940.4 878.9 4955.6 5324.0 1007.0 6352.0 13969.5 1865.1 
10:29:36     3711.6 4261.9 2157.1 3876.1 1940.7 874.3 4953.4 5324.6 1005.5 6351.3 13967.7 1864.0 
10:29:37     3710.6 4262.1 2153.7 3876.1 1941.8 877.7 4957.5 5326.8 1008.9 6361.3 13973.7 1865.6 
10:29:38     3718.4 4264.4 2150.8 3886.3 1942.4 873.5 4944.0 5326.7 1008.9 6353.3 13972.7 1859.3 
10:29:39     3725.3 4259.8 2162.1 3875.3 1937.2 875.6 4939.8 5311.4 1002.6 6332.6 13933.3 1858.8 
10:29:40     3706.7 4260.4 2163.5 3871.3 1936.8 877.7 4927.7 5310.2 1002.2 6340.0 13933.2 1854.8 
10:29:41     3711.7 4261.6 2158.6 3870.0 1938.3 876.3 4940.3 5311.4 1004.4 6338.2 13935.1 1856.7 
10:29:42     3716.3 4262.3 2157.0 3861.3 1939.3 879.8 4940.3 5314.5 1011.2 6338.9 13937.8 1856.4 
10:29:43     3713.1 4262.1 2151.1 3879.1 1939.6 870.4 4936.9 5311.1 1001.1 6343.4 13935.9 1849.7 
10:29:44     3713.5 4263.1 2157.7 3869.1 1939.1 879.7 4933.0 5312.3 1010.3 6341.1 13934.4 1853.9 
10:29:45     3708.8 4262.4 2159.6 3867.4 1938.1 876.1 4934.8 5311.4 1006.3 6337.2 13931.5 1855.7 
10:29:46     3707.8 4263.0 2161.6 3867.1 1939.3 876.5 4939.0 5313.4 1006.2 6339.6 13935.8 1860.8 
10:29:47     3708.8 4264.5 2162.8 3864.9 1940.6 877.6 4929.7 5311.6 1005.5 6336.2 13927.6 1849.9 
